date,location_lat,location_lon,daily_rainfall_mm,3_day_cumulative_rain,river_level_m,rate_of_rise,elevation_m,slope_degrees,distance_to_river_km,flood_occurred,flood_depth_m
11/1/2022,6.37673,80.93565,83.2,221.7,4.7,1.016,16,7.19,3.88,1,2.16
11/11/2022,6.37673,80.93565,2.2,4.7,1.65,0.038,16,7.19,3.88,0,0
11/13/2022,6.37673,80.93565,0.2,7.7,1.41,-0.05,16,7.19,3.88,0,0
11/26/2022,6.37673,80.93565,5.1,11.1,1.56,-0.175,16,7.19,3.88,0,0
5/15/2023,6.37673,80.93565,0.1,12.5,1.55,-0.086,16,7.19,3.88,0,0
5/26/2023,6.37673,80.93565,12.3,42.5,1.86,0.074,16,7.19,3.88,0,0
11/6/2023,6.37673,80.93565,0.2,11.6,1.51,0.13,16,7.19,3.88,0,0
11/21/2023,6.37673,80.93565,0.9,9.8,1.11,0.087,16,7.19,3.88,0,0
11/26/2023,6.37673,80.93565,1,3.4,1.33,-0.097,16,7.19,3.88,0,0
5/11/2024,6.37673,80.93565,3.4,12.9,1.85,-0.026,16,7.19,3.88,0,0
5/12/2024,6.37673,80.93565,2.2,5.1,1.54,-0.196,16,7.19,3.88,0,0
11/8/2024,6.37673,80.93565,1.6,11.9,1.64,-0.039,16,7.19,3.88,0,0
12/15/2024,6.37673,80.93565,0.1,0.4,2.21,-0.091,16,7.19,3.88,0,0
10/9/2016,7.27258,80.04328,0.1,8.8,1.29,-0.015,13.6,1.4,0.39,0,0
10/21/2016,7.27258,80.04328,0,10.8,1.93,0.178,13.6,1.4,0.39,0,0
11/16/2016,7.27258,80.04328,15.8,35.1,1.52,-0.136,13.6,1.4,0.39,0,0
11/19/2016,7.27258,80.04328,3,24.1,0.88,-0.057,13.6,1.4,0.39,0,0
5/21/2017,7.27258,80.04328,2.3,6.2,1.54,-0.099,13.6,1.4,0.39,0,0
5/30/2017,7.27258,80.04328,11.9,35.4,2.1,-0.057,13.6,1.4,0.39,0,0
11/4/2017,7.27258,80.04328,8.1,23.1,1.57,-0.219,13.6,1.4,0.39,0,0
11/7/2017,7.27258,80.04328,3.1,10.2,1.44,0.082,13.6,1.4,0.39,0,0
11/12/2017,7.27258,80.04328,51.7,113.9,2.16,0.576,13.6,1.4,0.39,0,0
11/25/2017,7.27258,80.04328,31.6,57.7,2.15,0.338,13.6,1.4,0.39,0,0
12/1/2017,7.27258,80.04328,137.8,299.9,4.93,1.975,13.6,1.4,0.39,1,2.63
5/11/2018,7.27258,80.04328,0.7,8.5,1.16,-0.213,13.6,1.4,0.39,0,0
10/5/2018,7.27258,80.04328,3.3,13.4,1.43,-0.312,13.6,1.4,0.39,0,0
12/12/2018,7.27258,80.04328,0.2,1,0.76,0.014,13.6,1.4,0.39,0,0
12/16/2018,7.27258,80.04328,53.4,120.5,2.79,0.825,13.6,1.4,0.39,0,0
12/24/2018,7.27258,80.04328,41.7,112.7,3.43,0.663,13.6,1.4,0.39,1,1.29
10/6/2019,7.27258,80.04328,7.3,13.1,0.93,-0.23,13.6,1.4,0.39,0,0
10/26/2019,7.27258,80.04328,5.5,16.8,1.23,0.072,13.6,1.4,0.39,0,0
10/29/2019,7.27258,80.04328,14.3,35.1,1.73,-0.09,13.6,1.4,0.39,0,0
11/29/2019,7.27258,80.04328,5.1,17,1.73,0.308,13.6,1.4,0.39,0,0
11/30/2019,7.27258,80.04328,62.5,151.7,3.61,0.702,13.6,1.4,0.39,1,1.99
10/4/2020,7.27258,80.04328,1.5,8.4,1.86,0.049,13.6,1.4,0.39,0,0
11/2/2020,7.27258,80.04328,4.7,15.2,1.73,-0.169,13.6,1.4,0.39,0,0
12/12/2020,7.27258,80.04328,80.9,149.3,2.78,0.897,13.6,1.4,0.39,1,1.49
5/9/2021,7.27258,80.04328,3.2,7.6,0.78,-0.204,13.6,1.4,0.39,0,0
10/2/2021,7.27258,80.04328,2.1,8.1,0.8,-0.042,13.6,1.4,0.39,0,0
10/26/2021,7.27258,80.04328,0.1,3.8,1.21,-0.17,13.6,1.4,0.39,0,0
12/24/2021,7.27258,80.04328,1,4.3,1.24,-0.168,13.6,1.4,0.39,0,0
5/28/2022,7.27258,80.04328,4.4,9.4,1.27,-0.118,13.6,1.4,0.39,0,0
10/3/2022,7.27258,80.04328,1.3,9,1.53,-0.023,13.6,1.4,0.39,0,0
10/19/2022,7.27258,80.04328,21.7,49.2,2.3,0.116,13.6,1.4,0.39,0,0
10/31/2022,7.27258,80.04328,51.8,152,3.12,0.645,13.6,1.4,0.39,1,1.64
11/1/2022,7.27258,80.04328,2.5,20.2,2.07,-0.054,13.6,1.4,0.39,0,0
11/11/2022,7.27258,80.04328,105.3,333.1,5.47,1.795,13.6,1.4,0.39,1,3.08
11/13/2022,7.27258,80.04328,19.5,52.7,1.52,0.211,13.6,1.4,0.39,0,0
11/26/2022,7.27258,80.04328,100.1,286.5,4.16,1.335,13.6,1.4,0.39,1,2.64
5/15/2023,7.27258,80.04328,0,2.3,1.34,0.1,13.6,1.4,0.39,0,0
5/26/2023,7.27258,80.04328,4.4,10.2,1.23,-0.027,13.6,1.4,0.39,0,0
11/6/2023,7.27258,80.04328,3.3,8.7,1.21,-0.009,13.6,1.4,0.39,0,0
11/21/2023,7.27258,80.04328,0.1,3.8,1.41,-0.269,13.6,1.4,0.39,0,0
11/26/2023,7.27258,80.04328,81.8,226.7,4.89,1.216,13.6,1.4,0.39,1,2.49
5/11/2024,7.27258,80.04328,27.2,67.3,2.16,0.106,13.6,1.4,0.39,0,0
5/12/2024,7.27258,80.04328,0.5,8.4,0.62,-0.442,13.6,1.4,0.39,0,0
11/8/2024,7.27258,80.04328,10.1,30.1,1.25,-0.088,13.6,1.4,0.39,0,0
12/15/2024,7.27258,80.04328,3.4,8.7,1.12,-0.042,13.6,1.4,0.39,0,0
10/9/2016,8.56269,79.87702,75.8,187.4,3.98,1.332,38.4,0.55,3.98,0,0
10/21/2016,8.56269,79.87702,172.7,495.2,7.41,2.3,38.4,0.55,3.98,1,3.8
11/16/2016,8.56269,79.87702,0.6,5.5,1.86,-0.051,38.4,0.55,3.98,0,0
11/19/2016,8.56269,79.87702,2.1,5.1,1.06,-0.192,38.4,0.55,3.98,0,0
5/21/2017,8.56269,79.87702,9.4,28.5,1.3,-0.034,38.4,0.55,3.98,0,0
5/30/2017,8.56269,79.87702,1.2,2.8,1.56,-0.31,38.4,0.55,3.98,0,0
11/4/2017,8.56269,79.87702,8.1,56.4,1.3,0.176,38.4,0.55,3.98,0,0
11/7/2017,8.56269,79.87702,0.3,1.2,1.94,0.007,38.4,0.55,3.98,0,0
11/12/2017,8.56269,79.87702,0.2,1.2,1.77,-0.145,38.4,0.55,3.98,0,0
11/25/2017,8.56269,79.87702,0.6,3.7,1.31,-0.077,38.4,0.55,3.98,0,0
12/1/2017,8.56269,79.87702,1.8,5.1,1.65,-0.118,38.4,0.55,3.98,0,0
5/11/2018,8.56269,79.87702,2.9,7.5,1.54,0.128,38.4,0.55,3.98,0,0
10/5/2018,8.56269,79.87702,1.2,11.7,1.48,-0.133,38.4,0.55,3.98,0,0
12/12/2018,8.56269,79.87702,3.3,12.4,1.55,-0.095,38.4,0.55,3.98,0,0
12/16/2018,8.56269,79.87702,0.5,4.9,1.17,-0.201,38.4,0.55,3.98,0,0
12/24/2018,8.56269,79.87702,3.3,12.3,1.39,-0.02,38.4,0.55,3.98,0,0
10/6/2019,8.56269,79.87702,0.6,1.8,1.8,-0.024,38.4,0.55,3.98,0,0
10/26/2019,8.56269,79.87702,0.7,3.4,1.58,-0.107,38.4,0.55,3.98,0,0
10/29/2019,8.56269,79.87702,46.2,103.3,2.06,0.57,38.4,0.55,3.98,0,0
11/29/2019,8.56269,79.87702,1.8,5.4,1.39,-0.189,38.4,0.55,3.98,0,0
11/30/2019,8.56269,79.87702,1,7,1.96,-0.318,38.4,0.55,3.98,0,0
10/4/2020,8.56269,79.87702,56.1,174.3,3.02,1.087,38.4,0.55,3.98,0,0
11/2/2020,8.56269,79.87702,0.1,2.2,1.24,-0.009,38.4,0.55,3.98,0,0
12/12/2020,8.56269,79.87702,47.6,106.7,2.69,0.495,38.4,0.55,3.98,0,0
5/9/2021,8.56269,79.87702,2.9,9.3,1.61,-0.016,38.4,0.55,3.98,0,0
10/2/2021,8.56269,79.87702,0.7,2,1.6,-0.04,38.4,0.55,3.98,0,0
10/26/2021,8.56269,79.87702,0.2,1.2,1.63,-0.116,38.4,0.55,3.98,0,0
12/24/2021,8.56269,79.87702,0,3.1,1.38,0.054,38.4,0.55,3.98,0,0
5/28/2022,8.56269,79.87702,0.8,2.2,1.34,-0.395,38.4,0.55,3.98,0,0
10/3/2022,8.56269,79.87702,0.2,4.1,1.9,-0.069,38.4,0.55,3.98,0,0
10/19/2022,8.56269,79.87702,2.9,9.2,1.75,-0.246,38.4,0.55,3.98,0,0
10/31/2022,8.56269,79.87702,0.1,5.3,1.49,-0.089,38.4,0.55,3.98,0,0
11/1/2022,8.56269,79.87702,0,3.8,1.21,-0.041,38.4,0.55,3.98,0,0
11/11/2022,8.56269,79.87702,10.3,20.8,1.67,-0.105,38.4,0.55,3.98,0,0
11/13/2022,8.56269,79.87702,10.6,30.6,1.82,0.121,38.4,0.55,3.98,0,0
11/26/2022,8.56269,79.87702,11.7,28.7,1.86,-0.13,38.4,0.55,3.98,0,0
5/15/2023,8.56269,79.87702,6.3,24.9,1.32,-0.048,38.4,0.55,3.98,0,0
5/26/2023,8.56269,79.87702,2.5,14.1,1.35,-0.139,38.4,0.55,3.98,0,0
11/6/2023,8.56269,79.87702,3.9,11.4,1.23,0.03,38.4,0.55,3.98,0,0
11/21/2023,8.56269,79.87702,1.3,3,1.41,0.058,38.4,0.55,3.98,0,0
11/26/2023,8.56269,79.87702,80.8,231.5,3.75,1.291,38.4,0.55,3.98,0,0
5/11/2024,8.56269,79.87702,32.4,77.3,2.49,0.093,38.4,0.55,3.98,0,0
5/12/2024,8.56269,79.87702,1.9,7.5,1.87,0.054,38.4,0.55,3.98,0,0
11/8/2024,8.56269,79.87702,1.1,6,1.42,-0.177,38.4,0.55,3.98,0,0
12/15/2024,8.56269,79.87702,22.4,69.3,1.98,0.466,38.4,0.55,3.98,0,0
10/9/2016,6.62934,80.90635,97.5,264.7,4.74,1.327,23.3,1.94,0.07,0,0
10/21/2016,6.62934,80.90635,0.3,5.8,0.98,-0.112,23.3,1.94,0.07,0,0
11/16/2016,6.62934,80.90635,93.6,219.3,4.01,1.063,23.3,1.94,0.07,1,2.2
11/19/2016,6.62934,80.90635,11.7,37.3,1.81,-0.077,23.3,1.94,0.07,0,0
5/21/2017,6.62934,80.90635,18.2,41.6,1.29,-0.023,23.3,1.94,0.07,0,0
5/30/2017,6.62934,80.90635,21.9,58.3,2.01,0.081,23.3,1.94,0.07,0,0
11/4/2017,6.62934,80.90635,1.4,15.8,1.26,-0.175,23.3,1.94,0.07,0,0
11/7/2017,6.62934,80.90635,1.1,4.3,1.21,0.153,23.3,1.94,0.07,0,0
11/12/2017,6.62934,80.90635,21.1,61,1.2,0.244,23.3,1.94,0.07,0,0
11/25/2017,6.62934,80.90635,0.4,11.3,1.14,0.133,23.3,1.94,0.07,0,0
12/1/2017,6.62934,80.90635,32.9,77.5,1.63,0.337,23.3,1.94,0.07,0,0
5/11/2018,6.62934,80.90635,66,192.7,3.06,1.195,23.3,1.94,0.07,1,1.39
10/5/2018,6.62934,80.90635,6.7,16.3,0.85,-0.004,23.3,1.94,0.07,0,0
12/12/2018,6.62934,80.90635,0.7,9.7,1.09,-0.186,23.3,1.94,0.07,0,0
12/16/2018,6.62934,80.90635,0.2,5.8,1.4,0.168,23.3,1.94,0.07,0,0
12/24/2018,6.62934,80.90635,35.4,74.7,1.93,0.171,23.3,1.94,0.07,0,0
10/6/2019,6.62934,80.90635,75.9,135.4,2.99,0.879,23.3,1.94,0.07,0,0
10/26/2019,6.62934,80.90635,0.3,4.1,0.84,-0.391,23.3,1.94,0.07,0,0
10/29/2019,6.62934,80.90635,6.1,16.5,1.23,0.019,23.3,1.94,0.07,0,0
11/29/2019,6.62934,80.90635,22,64.3,1.41,-0.022,23.3,1.94,0.07,0,0
11/30/2019,6.62934,80.90635,5,19.3,1.42,0.075,23.3,1.94,0.07,0,0
10/4/2020,6.62934,80.90635,98.1,308.9,4.6,1.769,23.3,1.94,0.07,1,2.63
11/2/2020,6.62934,80.90635,7.2,18.5,1.34,0.029,23.3,1.94,0.07,0,0
12/12/2020,6.62934,80.90635,82,215.4,3.54,1.133,23.3,1.94,0.07,1,1.55
5/9/2021,6.62934,80.90635,13.9,45.5,1.38,0.155,23.3,1.94,0.07,0,0
10/2/2021,6.62934,80.90635,5.4,13.1,1.78,-0.011,23.3,1.94,0.07,0,0
10/26/2021,6.62934,80.90635,0.7,2.1,1.53,-0.128,23.3,1.94,0.07,0,0
12/24/2021,6.62934,80.90635,0.9,16.2,1.32,0.005,23.3,1.94,0.07,0,0
5/28/2022,6.62934,80.90635,2,14.9,2.03,0.055,23.3,1.94,0.07,0,0
10/3/2022,6.62934,80.90635,41.8,133.8,2.97,0.808,23.3,1.94,0.07,0,0
10/19/2022,6.62934,80.90635,0,2.4,0.98,-0.13,23.3,1.94,0.07,0,0
10/31/2022,6.62934,80.90635,5.7,19.9,1.83,0.154,23.3,1.94,0.07,0,0
11/1/2022,6.62934,80.90635,9.4,30.5,1.35,0.073,23.3,1.94,0.07,0,0
11/11/2022,6.62934,80.90635,168.1,448.9,6.86,2.3,23.3,1.94,0.07,1,3.8
11/13/2022,6.62934,80.90635,15.3,41.3,1.54,0.198,23.3,1.94,0.07,0,0
11/26/2022,6.62934,80.90635,0.1,5,1.38,-0.127,23.3,1.94,0.07,0,0
5/15/2023,6.62934,80.90635,3.4,9.9,1.56,-0.242,23.3,1.94,0.07,0,0
5/26/2023,6.62934,80.90635,2.7,6.5,1.22,0.027,23.3,1.94,0.07,0,0
11/6/2023,6.62934,80.90635,0.6,5.4,1.43,-0.006,23.3,1.94,0.07,0,0
11/21/2023,6.62934,80.90635,104.1,269.5,4.37,1.797,23.3,1.94,0.07,1,2.61
11/26/2023,6.62934,80.90635,4.2,11.1,1.45,-0.001,23.3,1.94,0.07,0,0
5/11/2024,6.62934,80.90635,8.6,17.9,1.23,0.033,23.3,1.94,0.07,0,0
5/12/2024,6.62934,80.90635,77.4,178,3.54,1.066,23.3,1.94,0.07,0,0
11/8/2024,6.62934,80.90635,0.5,3,1.15,-0.278,23.3,1.94,0.07,0,0
12/15/2024,6.62934,80.90635,84.5,239.4,3.28,1.29,23.3,1.94,0.07,0,0
10/9/2016,7.74755,79.79772,13.4,29.4,3.08,-0.057,10.1,4.79,0.06,0,0
10/21/2016,7.74755,79.79772,64.2,146.6,4.64,0.89,10.1,4.79,0.06,1,2.11
11/16/2016,7.74755,79.79772,0.6,3,2.79,-0.044,10.1,4.79,0.06,0,0
11/19/2016,7.74755,79.79772,0.3,6.5,2.57,-0.196,10.1,4.79,0.06,0,0
5/21/2017,7.74755,79.79772,0.2,7,2.75,-0.401,10.1,4.79,0.06,0,0
5/30/2017,7.74755,79.79772,4,8.3,3,-0.143,10.1,4.79,0.06,0,0
11/4/2017,7.74755,79.79772,0.2,6.7,3.06,0.043,10.1,4.79,0.06,0,0
11/7/2017,7.74755,79.79772,67.3,195.2,4.48,0.936,10.1,4.79,0.06,1,2.07
11/12/2017,7.74755,79.79772,14.4,35,2.81,-0.051,10.1,4.79,0.06,0,0
11/25/2017,7.74755,79.79772,1.8,4.7,3.34,-0.38,10.1,4.79,0.06,0,0
12/1/2017,7.74755,79.79772,8.2,27.5,2.96,0.084,10.1,4.79,0.06,0,0
5/11/2018,7.74755,79.79772,2.3,6.9,2.55,-0.294,10.1,4.79,0.06,0,0
10/5/2018,7.74755,79.79772,2.6,7.5,3.81,-0.199,10.1,4.79,0.06,1,0.88
12/12/2018,7.74755,79.79772,54.9,157,3.9,0.93,10.1,4.79,0.06,1,1.8
12/16/2018,7.74755,79.79772,14.1,37.4,3.24,0.046,10.1,4.79,0.06,0,0
12/24/2018,7.74755,79.79772,68.7,213.4,5.58,1.201,10.1,4.79,0.06,1,2.29
10/6/2019,7.74755,79.79772,130.4,364,6.63,2.071,10.1,4.79,0.06,1,3.55
10/26/2019,7.74755,79.79772,110.1,280.1,6.1,1.532,10.1,4.79,0.06,1,3.06
10/29/2019,7.74755,79.79772,1.6,4.1,2.8,-0.211,10.1,4.79,0.06,0,0
11/29/2019,7.74755,79.79772,2.7,23.2,2.62,-0.089,10.1,4.79,0.06,0,0
11/30/2019,7.74755,79.79772,0.4,6.5,3.11,-0.217,10.1,4.79,0.06,0,0
10/4/2020,7.74755,79.79772,159.5,321.3,6.83,2.124,10.1,4.79,0.06,1,3.38
11/2/2020,7.74755,79.79772,48.7,127.2,3.56,0.709,10.1,4.79,0.06,0,0
12/12/2020,7.74755,79.79772,3.3,6.7,3.11,-0.1,10.1,4.79,0.06,0,0
5/9/2021,7.74755,79.79772,11.7,23.4,3.05,-0.187,10.1,4.79,0.06,0,0
10/2/2021,7.74755,79.79772,0.5,4,2.36,0.17,10.1,4.79,0.06,0,0
10/26/2021,7.74755,79.79772,7.9,54.3,3.72,0.116,10.1,4.79,0.06,0,0
12/24/2021,7.74755,79.79772,0.5,4.4,2.55,-0.159,10.1,4.79,0.06,0,0
5/28/2022,7.74755,79.79772,0.3,2,2.18,0.017,10.1,4.79,0.06,0,0
10/3/2022,7.74755,79.79772,0.1,1,2.73,-0.252,10.1,4.79,0.06,0,0
10/19/2022,7.74755,79.79772,3.7,16.6,2.97,-0.065,10.1,4.79,0.06,0,0
10/31/2022,7.74755,79.79772,42.6,113.6,3.6,0.577,10.1,4.79,0.06,1,1.47
11/1/2022,7.74755,79.79772,84.3,212.9,5.59,1.298,10.1,4.79,0.06,1,2.33
11/11/2022,7.74755,79.79772,62.4,169.5,5.59,1.02,10.1,4.79,0.06,1,2.47
11/13/2022,7.74755,79.79772,30.6,84.9,3.75,0.472,10.1,4.79,0.06,0,0
11/26/2022,7.74755,79.79772,0,0.7,2.68,-0.057,10.1,4.79,0.06,0,0
5/15/2023,7.74755,79.79772,0.3,2.4,2.09,-0.074,10.1,4.79,0.06,0,0
5/26/2023,7.74755,79.79772,62.4,165.5,5.49,0.749,10.1,4.79,0.06,0,0
11/6/2023,7.74755,79.79772,0.3,1.8,2.9,-0.31,10.1,4.79,0.06,0,0
11/21/2023,7.74755,79.79772,15.3,45.1,3.29,0.169,10.1,4.79,0.06,0,0
11/26/2023,7.74755,79.79772,3.4,9.3,2.16,-0.208,10.1,4.79,0.06,0,0
5/11/2024,7.74755,79.79772,2.4,6.7,2.7,-0.186,10.1,4.79,0.06,0,0
5/12/2024,7.74755,79.79772,2.9,8.2,3.21,-0.186,10.1,4.79,0.06,0,0
11/8/2024,7.74755,79.79772,1.4,6.6,3.12,-0.098,10.1,4.79,0.06,0,0
12/15/2024,7.74755,79.79772,13,31.7,3.14,0.096,10.1,4.79,0.06,0,0
10/9/2016,7.98021,80.8044,3.4,12,1.3,-0.123,3.3,2.95,1.09,0,0
10/21/2016,7.98021,80.8044,264.6,750.5,9.2,2.3,3.3,2.95,1.09,1,3.8
11/16/2016,7.98021,80.8044,52.4,136.5,2.7,0.577,3.3,2.95,1.09,0,0
11/19/2016,7.98021,80.8044,63.4,176.1,3.15,0.906,3.3,2.95,1.09,1,2.08
5/21/2017,7.98021,80.8044,40.8,106.3,3.02,0.532,3.3,2.95,1.09,1,1.28
5/30/2017,7.98021,80.8044,18.1,53.8,1.57,0.244,3.3,2.95,1.09,0,0
11/4/2017,7.98021,80.8044,73.4,173.4,3.54,0.778,3.3,2.95,1.09,0,0
11/7/2017,7.98021,80.8044,1.6,7.9,1.37,-0.314,3.3,2.95,1.09,0,0
11/12/2017,7.98021,80.8044,89.4,217.7,3.8,1.179,3.3,2.95,1.09,1,2.1
11/25/2017,7.98021,80.8044,6.7,17.7,1.77,-0.13,3.3,2.95,1.09,0,0
12/1/2017,7.98021,80.8044,29.5,69.8,1.74,0.145,3.3,2.95,1.09,0,0
5/11/2018,7.98021,80.8044,8.4,24,1.64,0.224,3.3,2.95,1.09,0,0
10/5/2018,7.98021,80.8044,0,0.7,1.35,0.042,3.3,2.95,1.09,0,0
12/12/2018,7.98021,80.8044,63.7,163.8,2.75,0.909,3.3,2.95,1.09,0,0
12/16/2018,7.98021,80.8044,186.8,489.8,6.77,2.3,3.3,2.95,1.09,1,3.8
12/24/2018,7.98021,80.8044,4.7,27.2,2.18,-0.043,3.3,2.95,1.09,0,0
10/6/2019,7.98021,80.8044,89.3,251.9,3.98,1.375,3.3,2.95,1.09,1,2.21
10/26/2019,7.98021,80.8044,12.6,33.2,1.45,-0.102,3.3,2.95,1.09,0,0
10/29/2019,7.98021,80.8044,88.4,263.7,4.41,1.47,3.3,2.95,1.09,1,2.73
11/29/2019,7.98021,80.8044,0.2,0.6,1.1,-0.05,3.3,2.95,1.09,0,0
11/30/2019,7.98021,80.8044,76,204.3,3.79,1.193,3.3,2.95,1.09,1,2.24
10/4/2020,7.98021,80.8044,3.9,15,1.44,-0.091,3.3,2.95,1.09,0,0
11/2/2020,7.98021,80.8044,37.3,94.3,2.66,0.677,3.3,2.95,1.09,1,1.21
12/12/2020,7.98021,80.8044,0.7,12.9,0.92,-0.057,3.3,2.95,1.09,0,0
5/9/2021,7.98021,80.8044,0,0.7,1.75,-0.084,3.3,2.95,1.09,0,0
10/2/2021,7.98021,80.8044,0.7,2.3,0.82,-0.022,3.3,2.95,1.09,0,0
10/26/2021,7.98021,80.8044,0.1,1.8,1.53,-0.146,3.3,2.95,1.09,0,0
12/24/2021,7.98021,80.8044,0,4.6,1.09,-0.216,3.3,2.95,1.09,0,0
5/28/2022,7.98021,80.8044,51.1,102.7,2.81,0.575,3.3,2.95,1.09,0,0
10/3/2022,7.98021,80.8044,4.5,10.6,1.84,0.116,3.3,2.95,1.09,0,0
10/19/2022,7.98021,80.8044,0.3,4.4,1.58,-0.206,3.3,2.95,1.09,0,0
10/31/2022,7.98021,80.8044,0.1,7.9,1.7,-0.102,3.3,2.95,1.09,0,0
11/1/2022,7.98021,80.8044,0.2,0.7,0.75,-0.269,3.3,2.95,1.09,0,0
11/11/2022,7.98021,80.8044,0.2,2,1.52,-0.086,3.3,2.95,1.09,0,0
11/13/2022,7.98021,80.8044,46.7,126.2,1.98,0.61,3.3,2.95,1.09,0,0
11/26/2022,7.98021,80.8044,0.1,3.8,1.52,-0.504,3.3,2.95,1.09,0,0
5/15/2023,7.98021,80.8044,3.2,11.8,1.68,-0.101,3.3,2.95,1.09,0,0
5/26/2023,7.98021,80.8044,4.9,9.6,1.62,0.066,3.3,2.95,1.09,0,0
11/6/2023,7.98021,80.8044,123.6,333.5,4.88,2.017,3.3,2.95,1.09,1,3.19
11/21/2023,7.98021,80.8044,81,211.5,3.65,1.24,3.3,2.95,1.09,1,2.57
11/26/2023,7.98021,80.8044,87.1,206.2,3.82,1.216,3.3,2.95,1.09,1,2.26
5/11/2024,7.98021,80.8044,2.7,7.3,1.3,-0.083,3.3,2.95,1.09,0,0
5/12/2024,7.98021,80.8044,63.7,137,2.68,0.861,3.3,2.95,1.09,0,0
11/8/2024,7.98021,80.8044,42.1,95.9,2.25,0.41,3.3,2.95,1.09,0,0
12/15/2024,7.98021,80.8044,150.5,378.1,5.68,2.3,3.3,2.95,1.09,1,3.56
10/9/2016,6.61786,81.44241,0.6,8.6,1.63,-0.137,35.6,4.33,1.88,0,0
10/21/2016,6.61786,81.44241,13.3,35.7,1.31,0.007,35.6,4.33,1.88,0,0
11/16/2016,6.61786,81.44241,0.1,3.5,0.96,-0.375,35.6,4.33,1.88,0,0
11/19/2016,6.61786,81.44241,0.7,6.2,1.99,-0.149,35.6,4.33,1.88,0,0
5/21/2017,6.61786,81.44241,4.3,17,1.27,0.108,35.6,4.33,1.88,0,0
5/30/2017,6.61786,81.44241,9.1,22.4,1.12,-0.306,35.6,4.33,1.88,0,0
11/4/2017,6.61786,81.44241,49.8,100.9,2.72,0.69,35.6,4.33,1.88,0,0
11/7/2017,6.61786,81.44241,4.2,12.5,0.9,-0.145,35.6,4.33,1.88,0,0
11/12/2017,6.61786,81.44241,1.5,4.4,1.61,-0.018,35.6,4.33,1.88,0,0
11/25/2017,6.61786,81.44241,0,9.1,2.14,-0.098,35.6,4.33,1.88,0,0
12/1/2017,6.61786,81.44241,10.5,32.2,1.25,0.004,35.6,4.33,1.88,0,0
5/11/2018,6.61786,81.44241,2.6,15.7,1.55,-0.158,35.6,4.33,1.88,0,0
10/5/2018,6.61786,81.44241,7.4,20.1,0.95,0.176,35.6,4.33,1.88,0,0
12/12/2018,6.61786,81.44241,113.8,272.7,4.56,1.695,35.6,4.33,1.88,1,2.32
12/16/2018,6.61786,81.44241,1,2.6,1.8,-0.073,35.6,4.33,1.88,0,0
12/24/2018,6.61786,81.44241,7.8,17.4,1.33,0.192,35.6,4.33,1.88,0,0
10/6/2019,6.61786,81.44241,83.3,192.1,3.29,0.837,35.6,4.33,1.88,0,0
10/26/2019,6.61786,81.44241,0.1,1.5,1.79,-0.158,35.6,4.33,1.88,0,0
10/29/2019,6.61786,81.44241,116.7,314.6,5.41,1.805,35.6,4.33,1.88,1,2.82
11/29/2019,6.61786,81.44241,0.4,2.3,0.57,-0.074,35.6,4.33,1.88,0,0
11/30/2019,6.61786,81.44241,4.5,21.1,1.7,0.06,35.6,4.33,1.88,0,0
10/4/2020,6.61786,81.44241,0.6,6.4,0.99,-0.092,35.6,4.33,1.88,0,0
11/2/2020,6.61786,81.44241,49.4,132.8,2.63,0.753,35.6,4.33,1.88,0,0
12/12/2020,6.61786,81.44241,87.7,215.2,4.11,1.291,35.6,4.33,1.88,1,1.78
5/9/2021,6.61786,81.44241,7.4,21.7,0.93,0.004,35.6,4.33,1.88,0,0
10/2/2021,6.61786,81.44241,6.5,16,1.25,0.04,35.6,4.33,1.88,0,0
10/26/2021,6.61786,81.44241,4.8,16.3,1.16,-0.004,35.6,4.33,1.88,0,0
12/24/2021,6.61786,81.44241,5.2,23.3,1.2,-0.096,35.6,4.33,1.88,0,0
5/28/2022,6.61786,81.44241,0.2,0.5,1.27,-0.13,35.6,4.33,1.88,0,0
10/3/2022,6.61786,81.44241,15.8,52,1.72,0.187,35.6,4.33,1.88,0,0
10/19/2022,6.61786,81.44241,96,196.1,3.07,1.189,35.6,4.33,1.88,0,0
10/31/2022,6.61786,81.44241,0.8,2.3,1.81,-0.012,35.6,4.33,1.88,0,0
11/1/2022,6.61786,81.44241,1.5,5.3,1.43,-0.027,35.6,4.33,1.88,0,0
11/11/2022,6.61786,81.44241,1.1,9,1,-0.095,35.6,4.33,1.88,0,0
11/13/2022,6.61786,81.44241,45.7,106,2,0.63,35.6,4.33,1.88,1,0.76
11/26/2022,6.61786,81.44241,9.6,29.9,2.09,-0.043,35.6,4.33,1.88,0,0
5/15/2023,6.61786,81.44241,2,6.2,1.66,-0.248,35.6,4.33,1.88,0,0
5/26/2023,6.61786,81.44241,0.9,6.6,1.86,-0.194,35.6,4.33,1.88,0,0
11/6/2023,6.61786,81.44241,33.2,75.4,1.78,0.213,35.6,4.33,1.88,0,0
11/21/2023,6.61786,81.44241,2.5,8.5,1.28,-0.34,35.6,4.33,1.88,0,0
11/26/2023,6.61786,81.44241,8,15.4,1.39,-0.204,35.6,4.33,1.88,0,0
5/11/2024,6.61786,81.44241,2.2,6,0.96,-0.149,35.6,4.33,1.88,0,0
5/12/2024,6.61786,81.44241,10,27.8,2.06,0.101,35.6,4.33,1.88,0,0
11/8/2024,6.61786,81.44241,12.6,30.8,1.49,0.179,35.6,4.33,1.88,0,0
